room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
2659877,1407,8799961,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",102,5.0,6,3.0,,115.0,,2017-06-29 00:52:37.221643,45.067545,7.701111,0101000020E6100000A376BF0AF0CD1E4011018750A5884640
8676829,1407,18999625,Entire home/apt,,Turin,,Centro - Crocetta,12,5.0,7,2.0,,110.0,,2017-06-29 00:52:37.217777,45.069,7.693598,0101000020E6100000B648DA8D3EC61E4046B6F3FDD4884640
18817715,1407,55365171,Entire home/apt,,Turin,,Centro - Crocetta,1,0.0,4,1.0,,104.0,,2017-06-29 00:52:37.215411,45.063048,7.676941,0101000020E61000004149810530B51E40030AF5F411884640
2816218,1407,14404829,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,85,5.0,6,2.0,,115.0,,2017-06-29 00:52:37.212691,45.046664,7.673629,0101000020E61000007A8CF2CCCBB11E4045F30016F9854640
17537122,1407,27425867,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,3,4.5,4,1.0,,114.0,,2017-06-29 00:52:37.210533,45.089662,7.655823,0101000020E6100000C2DB8310909F1E40D3D85E0B7A8B4640
5741324,1407,29777944,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,75,4.5,6,3.0,,114.0,,2017-06-29 00:52:37.207782,45.082586,7.669831,0101000020E61000004E637B2DE8AD1E40C18D942D928A4640
2180123,1407,7669456,Entire home/apt,,Turin,,Centro - Crocetta,95,5.0,4,2.0,,108.0,,2017-06-29 00:52:37.205029,45.07067,7.688104,0101000020E6100000B5FCC0559EC01E407767EDB60B894640
9497338,1407,36021431,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,1,0.0,4,2.0,,115.0,,2017-06-29 00:52:37.202324,45.047482,7.711189,0101000020E61000008B19E1ED41D81E400893E2E313864640
6514585,1407,34062932,Entire home/apt,,Turin,,Centro - Crocetta,76,5.0,8,3.0,,109.0,,2017-06-29 00:52:37.199638,45.06457,7.68328,0101000020E6100000240B98C0ADBB1E40C0266BD443884640
13594297,1407,2922561,Entire home/apt,,Turin,,Centro - Crocetta,17,5.0,6,2.0,,104.0,,2017-06-29 00:52:37.195401,45.067718,7.690674,0101000020E61000003ECA880B40C31E40DEACC1FBAA884640
15430506,1407,10288766,Entire home/apt,,Turin,,Centro - Crocetta,17,5.0,6,2.0,,115.0,,2017-06-29 00:52:37.192841,45.075674,7.671975,0101000020E61000001CEBE2361AB01E40299485AFAF894640
8717592,1407,8367457,Entire home/apt,,Turin,,Centro - Crocetta,18,5.0,4,2.0,,104.0,,2017-06-29 00:52:37.189790,45.066295,7.69175,0101000020E61000003108AC1C5AC41E40B471C45A7C884640
12733581,1407,17100032,Entire home/apt,,Turin,,Centro - Crocetta,12,5.0,6,2.0,,104.0,,2017-06-29 00:52:37.185238,45.078266,7.670098,0101000020E6100000C5758C2B2EAE1E40C231CB9E048A4640
6659637,1407,541284,Entire home/apt,,Turin,,Centro - Crocetta,77,5.0,5,1.0,,114.0,,2017-06-29 00:52:37.176755,45.06929,7.686792,0101000020E6100000239EEC6646BF1E404DF8A57EDE884640
10070096,1407,19117116,Entire home/apt,,Turin,,Centro - Crocetta,109,5.0,6,2.0,,115.0,,2017-06-29 00:52:37.172454,45.069015,7.684139,0101000020E61000002EAC1BEF8EBC1E407BF7C77BD5884640
15338549,1407,97788116,Entire home/apt,,Turin,,Centro - Crocetta,51,5.0,5,3.0,,115.0,,2017-06-29 00:52:37.169191,45.077694,7.680261,0101000020E61000001EFAEE5696B81E40378C82E0F1894640
12585686,1407,30223042,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",1,0.0,7,3.0,,90.0,,2017-06-29 00:52:34.944201,45.070325,7.699249,0101000020E6100000F60A0BEE07CC1E40AC8BDB6800894640
4561299,1407,10065887,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,4,2.0,,87.0,,2017-06-29 00:52:34.941000,45.064382,7.693777,0101000020E610000033DE567A6DC61E40BD395CAB3D884640
14815576,1407,36381420,Entire home/apt,,Turin,,Centro - Crocetta,2,0.0,5,2.0,,87.0,,2017-06-29 00:52:34.930423,45.074421,7.68355,0101000020E610000024B9FC87F4BB1E405C9198A086894640
585764,1407,2838472,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,0,0.0,4,1.0,,87.0,,2017-06-29 00:52:34.924322,45.081259,7.66297,0101000020E61000009EEA909BE1A61E40BAC0E5B1668A4640
14641563,1407,10269302,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,3,1.0,,87.0,,2017-06-29 00:52:34.918837,45.06636,7.691655,0101000020E6100000A375543541C41E409CE1067C7E884640
3249205,1407,8206570,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,7,4.5,2,1.0,,89.0,,2017-06-29 00:52:34.914317,45.079261,7.659717,0101000020E6100000FF756EDA8CA31E40946C7539258A4640
2812518,1407,1451387,Entire home/apt,,Turin,,Centro - Crocetta,56,4.5,6,2.0,,97.0,,2017-06-29 00:52:34.904595,45.075275,7.678844,0101000020E6100000E257ACE122B71E406B9A779CA2894640
4831081,1407,480273,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,3,1.0,,90.0,,2017-06-29 00:52:32.516003,45.068486,7.679775,0101000020E6100000B98D06F016B81E40EF1D3526C4884640
11898760,1407,31398849,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,4,5.0,4,2.0,,89.0,,2017-06-29 00:52:32.513170,45.05694,7.682479,0101000020E6100000BFD364C6DBBA1E40C8EA56CF49874640
13059337,1407,10269302,Entire home/apt,,Turin,,Borgo Vittoria - Madonna di Campagna - Lucento - Vallette,0,0.0,3,1.0,,87.0,,2017-06-29 00:52:32.510408,45.092792,7.671925,0101000020E61000008E75711B0DB01E404CAAB69BE08B4640
11133444,1407,57857451,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,3,1.0,,93.0,,2017-06-29 00:52:32.503215,45.065781,7.69175,0101000020E61000003108AC1C5AC41E405ED905836B884640
4826134,1407,2041260,Entire home/apt,,Turin,,Centro - Crocetta,3,4.5,2,1.0,,87.0,,2017-06-29 00:52:32.500282,45.063548,7.67596,0101000020E6100000DC9DB5DB2EB41E40F4DC425722884640
9130892,1407,480273,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,0,0.0,4,1.0,,90.0,,2017-06-29 00:52:32.496438,45.054021,7.674066,0101000020E6100000D461855B3EB21E400B26FE28EA864640
16941795,1407,76540549,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",0,0.0,2,1.0,,87.0,,2017-06-29 00:52:32.493606,45.082107,7.67815,0101000020E61000002D211FF46CB61E40E7E26F7B828A4640
2341416,1407,5558375,Entire home/apt,,Turin,,Centro - Crocetta,16,4.5,5,1.0,,103.0,,2017-06-29 00:52:32.490973,45.061331,7.69292,0101000020E61000002FFA0AD28CC51E40919DB7B1D9874640
14483360,1407,89329421,Entire home/apt,,Turin,,Santa Rita - Mirafiori,1,0.0,5,2.0,,98.0,,2017-06-29 00:52:32.487762,45.042607,7.638514,0101000020E61000000F27309DD68D1E4053CA6B2574854640
292863,1407,480273,Entire home/apt,,Turin,,Centro - Crocetta,7,4.5,3,1.0,,93.0,,2017-06-29 00:52:32.485052,45.070445,7.692489,0101000020E6100000E65B1FD61BC51E4057957D5704894640
15104005,1407,480273,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,0,0.0,4,1.0,,87.0,,2017-06-29 00:52:32.482295,45.078781,7.667621,0101000020E6100000C37DE4D6A4AB1E40E945ED7E158A4640
6042941,1407,480273,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,2,0.0,7,2.0,,98.0,,2017-06-29 00:52:32.478545,45.061551,7.699575,0101000020E6100000956588635DCC1E409F0436E7E0874640
11446312,1407,21766115,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",0,0.0,2,0.0,,91.0,,2017-06-29 00:52:32.475755,45.070342,7.697825,0101000020E6100000265305A392CA1E4082C476F700894640
5208395,1407,5413522,Entire home/apt,,Turin,,Centro - Crocetta,2,0.0,5,2.0,,93.0,,2017-06-29 00:52:32.472366,45.07632,7.678758,0101000020E6100000EE974F560CB71E40EF0390DAC4894640
6099860,1407,30619060,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,2,0.0,3,2.0,,93.0,,2017-06-29 00:52:30.601725,45.056915,7.69257,0101000020E61000004CC3F01131C51E406FD39FFD48874640
13595677,1407,32258545,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",0,0.0,6,4.0,,93.0,,2017-06-29 00:52:30.598498,45.073207,7.696413,0101000020E610000078094E7D20C91E404C6BD3D85E894640
3388451,1407,2526099,Entire home/apt,,Turin,,Centro - Crocetta,2,0.0,4,1.0,,98.0,,2017-06-29 00:52:30.586949,45.077516,7.67866,0101000020E6100000D769A4A5F2B61E405875560BEC894640
1057364,1407,5824044,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,12,4.5,4,1.0,,93.0,,2017-06-29 00:52:30.580714,45.059469,7.682135,0101000020E6100000EDD3F19881BA1E401B1021AE9C874640
5656295,1407,5985960,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,2,0.0,,93.0,,2017-06-29 00:52:30.577597,45.059799,7.690836,0101000020E61000000B992B836AC31E40B0AA5E7EA7874640
6956157,1407,480273,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,1,0.0,5,1.0,,93.0,,2017-06-29 00:52:30.572514,45.076959,7.65721,0101000020E6100000A96A82A8FBA01E400211E2CAD9894640
613306,1407,3041826,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,2,1.0,,93.0,,2017-06-29 00:52:30.569592,45.06009,7.678305,0101000020E610000066DAFE9595B61E4088687407B1874640
9454638,1407,480273,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,4,1.0,,93.0,,2017-06-29 00:52:30.566156,45.06509,7.677771,0101000020E610000078B5DC9909B61E40F8A57EDE54884640
9504027,1407,38061617,Entire home/apt,,Turin,,Centro - Crocetta,2,0.0,3,1.0,,93.0,,2017-06-29 00:52:30.563349,45.069611,7.680412,0101000020E61000004B395FECBDB81E408F386403E9884640
1695211,1407,8953357,Entire home/apt,,Turin,,Borgo Vittoria - Madonna di Campagna - Lucento - Vallette,4,4.5,4,1.0,,100.0,,2017-06-29 00:52:30.560576,45.111551,7.644424,0101000020E6100000AF0793E2E3931E40056B9C4D478E4640
827765,1407,4322099,Entire home/apt,,Turin,,Centro - Crocetta,18,4.5,4,2.0,,93.0,,2017-06-29 00:52:28.499425,45.070427,7.692182,0101000020E6100000FD84B35BCBC41E40B1E07EC003894640
12781034,1407,69327416,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,0,0.0,2,1.0,,87.0,,2017-06-29 00:52:28.494065,45.054146,7.699153,0101000020E6100000E59997C3EECB1E40C89A9141EE864640
7510788,1407,39333907,Entire home/apt,,Turin,,Centro - Crocetta,1,0.0,3,1.0,,98.0,,2017-06-29 00:52:28.491456,45.068453,7.678672,0101000020E6100000F9D7F2CAF5B61E4013286211C3884640
1202986,1407,480273,Entire home/apt,,Turin,,Centro - Crocetta,3,4.0,5,1.0,,93.0,,2017-06-29 00:52:28.488689,45.075459,7.678418,0101000020E610000027124C35B3B61E402D98F8A3A8894640
11688609,1407,38061617,Entire home/apt,,Turin,,San Paolo - Cenisia - Pozzo Strada - Cit Turin - Borgata Lesna,1,0.0,3,1.0,,93.0,,2017-06-29 00:52:28.486218,45.067431,7.65315,0101000020E61000009487855AD39C1E4048DE3994A1884640
15102270,1407,80673296,Entire home/apt,,Turin,,Centro - Crocetta,5,4.5,3,1.0,,96.0,,2017-06-29 00:52:28.483047,45.059397,7.67186,0101000020E610000055F65D11FCAF1E40813D26529A874640
2255133,1407,7628982,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",1,0.0,5,2.0,,103.0,,2017-06-29 00:52:28.479907,45.069977,7.694379,0101000020E6100000E21DE0490BC71E40713C9F01F5884640
4999306,1407,25780809,Entire home/apt,,Turin,,Centro - Crocetta,1,0.0,4,3.0,,93.0,,2017-06-29 00:52:28.477132,45.072787,7.682269,0101000020E61000006A4C88B9A4BA1E4077499C1551894640
11297628,1407,59036609,Entire home/apt,,Turin,,Centro - Crocetta,2,0.0,4,1.0,,87.0,,2017-06-29 00:52:28.474199,45.071449,7.684194,0101000020E61000004A7A185A9DBC1E407C2AA73D25894640
1964530,1407,1937906,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,24,4.0,8,2.0,,93.0,,2017-06-29 00:52:28.471570,45.078665,7.661891,0101000020E610000023111AC1C6A51E40802BD9B1118A4640
15623510,1407,100706303,Entire home/apt,,Turin,,Santa Rita - Mirafiori,1,0.0,3,2.0,,90.0,,2017-06-29 00:52:28.462750,45.048941,7.64208,0101000020E6100000A8A9656B7D911E407E37DDB243864640
5657594,1407,29324357,Entire home/apt,,Turin,,Centro - Crocetta,3,4.5,4,0.0,,93.0,,2017-06-29 00:52:28.458109,45.068877,7.694862,0101000020E6100000BFEE74E789C71E402A3927F6D0884640
12606301,1407,68420521,Entire home/apt,,Turin,,Centro - Crocetta,1,0.0,2,0.0,,93.0,,2017-06-29 00:52:28.455337,45.063356,7.696364,0101000020E61000006D72F8A413C91E40B000A60C1C884640
5648162,1407,386917,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,1,0.0,5,3.0,,91.0,,2017-06-29 00:52:28.451069,45.079978,7.660876,0101000020E61000005ED89AADBCA41E40223317B83C8A4640
18408675,1407,6201702,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,3,1.0,,98.0,,2017-06-29 00:52:28.448230,45.061396,7.677925,0101000020E61000002E90A0F831B61E40780DFAD2DB874640
15032113,1407,94927843,Entire home/apt,,Turin,,Centro - Crocetta,2,0.0,8,2.0,,91.0,,2017-06-29 00:52:26.294706,45.066312,7.686176,0101000020E61000004C33DDEBA4BE1E408BAA5FE97C884640
9721775,1407,10269302,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",1,0.0,3,1.0,,87.0,,2017-06-29 00:52:26.292018,45.07666,7.696049,0101000020E61000006EA7AD11C1C81E40A774B0FECF894640
577187,1407,2838472,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,6,4.5,4,1.0,,87.0,,2017-06-29 00:52:26.289409,45.081796,7.659338,0101000020E61000004A0A2C8029A31E40C878944A788A4640
9556753,1407,5011188,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,3,0.0,,93.0,,2017-06-29 00:52:26.286766,45.075282,7.676145,0101000020E61000006A6AD95A5FB41E401EFD2FD7A2894640
18633269,1407,111804939,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,3,2.0,,87.0,,2017-06-29 00:52:26.284478,45.05755,7.669542,0101000020E61000009831056B9CAD1E4041F163CC5D874640
12171030,1407,3642835,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,6,5.0,4,2.0,,98.0,,2017-06-29 00:52:26.281881,45.064813,7.704942,0101000020E6100000AD4ECE50DCD11E4086ADD9CA4B884640
5647236,1407,10269302,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",3,4.5,4,2.0,,93.0,,2017-06-29 00:52:26.275810,45.076266,7.697855,0101000020E61000007B6649809ACA1E40FBE59315C3894640
4927166,1407,25381645,Entire home/apt,,Turin,,Borgo Vittoria - Madonna di Campagna - Lucento - Vallette,3,4.5,4,2.0,,98.0,,2017-06-29 00:52:26.273202,45.113813,7.660163,0101000020E6100000F31DFCC401A41E40096EA46C918E4640
2167284,1407,10269302,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",3,4.5,4,1.0,,87.0,,2017-06-29 00:52:26.270469,45.074436,7.721651,0101000020E6100000B680D07AF8E21E4091D26C1E87894640
5559796,1407,23071566,Entire home/apt,,Turin,,Centro - Crocetta,1,0.0,2,1.0,,83.0,,2017-06-29 00:52:26.267411,45.059565,7.689591,0101000020E6100000B876A22424C21E403D7E6FD39F874640
5440454,1407,6332940,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",5,3.0,6,3.0,,83.0,,2017-06-29 00:52:26.264370,45.077554,7.686011,0101000020E6100000F7C8E6AA79BE1E4045D61A4AED894640
19234248,1407,480273,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,4,0.0,,93.0,,2017-06-29 00:52:26.261965,45.068241,7.687116,0101000020E6100000BC3B32569BBF1E40889FFF1EBC884640
10468514,1407,4690653,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,11,5.0,3,2.0,,98.0,,2017-06-29 00:52:26.255340,45.064761,7.707296,0101000020E6100000D15D126745D41E403387A4164A884640
4339465,1407,16008875,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,8,4.5,6,3.0,,93.0,,2017-06-29 00:52:26.252286,45.075286,7.619924,0101000020E6100000A305685BCD7A1E405FECBDF8A2894640
17467387,1407,34983656,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,0,0.0,4,2.0,,93.0,,2017-06-29 00:52:26.248335,45.055348,7.677279,0101000020E610000002124DA088B51E4013F3ACA415874640
95370,1407,8096,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",2,0.0,4,2.0,,98.0,,2017-06-29 00:52:24.084279,45.077811,7.69179,0101000020E6100000A3CC069964C41E407022FAB5F5894640
13987266,1407,18453795,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,21,4.5,6,2.0,,87.0,,2017-06-29 00:52:24.081547,45.075912,7.630101,0101000020E610000024B5503239851E40DEAF027CB7894640
14811727,1407,480273,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,2,0.0,5,1.0,,87.0,,2017-06-29 00:52:24.079011,45.080095,7.662877,0101000020E61000001615713AC9A61E405CC98E8D408A4640
8608508,1407,15032359,Entire home/apt,,Turin,,Centro - Crocetta,3,5.0,4,1.0,,87.0,,2017-06-29 00:52:24.074714,45.067124,7.685164,0101000020E61000001096B1A19BBD1E406B63EC8497884640
502064,1407,2477377,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,20,4.5,5,1.0,,93.0,,2017-06-29 00:52:24.069639,45.060911,7.681205,0101000020E61000009A7CB3CD8DB91E40BB7B80EECB874640
11472901,1407,60364775,Entire home/apt,,Turin,,Centro - Crocetta,12,4.5,2,1.0,,84.0,,2017-06-29 00:52:24.065662,45.06129,7.690427,0101000020E6100000001AA54BFFC21E4032C9C859D8874640
5834266,1407,1365227,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",0,0.0,3,1.0,,93.0,,2017-06-29 00:52:24.062792,45.070608,7.704589,0101000020E6100000427C60C77FD11E40016BD5AE09894640
1992576,1407,9682642,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,3,4.5,5,2.0,,87.0,,2017-06-29 00:52:24.057825,45.053952,7.680218,0101000020E6100000249A40118BB81E40E3C62DE6E7864640
4611437,1407,15020518,Entire home/apt,,Turin,,Centro - Crocetta,8,5.0,4,1.0,,93.0,,2017-06-29 00:52:24.052782,45.062213,7.685197,0101000020E6100000ED444948A4BD1E406A317898F6874640
1850087,1407,9662500,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",13,5.0,4,2.0,,93.0,,2017-06-29 00:52:19.418002,45.080549,7.684095,0101000020E6100000B16D516683BC1E40DD5CFC6D4F8A4640
10113869,1407,3712763,Entire home/apt,,Turin,,Centro - Crocetta,13,4.5,4,1.0,,91.0,,2017-06-29 00:52:17.857129,45.069918,7.672075,0101000020E610000039D6C56D34B01E406CB3B112F3884640
18850738,1407,45835727,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,4,1.0,,93.0,,2017-06-29 00:52:17.854478,45.062539,7.676183,0101000020E6100000D671FC5069B41E40BEDC274701884640
3222123,1407,16316231,Entire home/apt,,Turin,,Centro - Crocetta,10,4.5,6,2.0,,98.0,,2017-06-29 00:52:17.851584,45.06739,7.67757,0101000020E6100000BD00FBE8D4B51E40EA094B3CA0884640
9418782,1407,48834663,Entire home/apt,,Turin,,Centro - Crocetta,9,4.5,4,0.0,,93.0,,2017-06-29 00:52:17.848004,45.069073,7.686826,0101000020E6100000842BA0504FBF1E40B0045262D7884640
18901745,1407,131727134,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",0,0.0,4,1.0,,91.0,,2017-06-29 00:52:17.844576,45.067302,7.723885,0101000020E61000008542041C42E51E404A7A185A9D884640
6049243,1407,4356189,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,13,4.5,3,2.0,,93.0,,2017-06-29 00:52:17.834384,45.05784,7.680482,0101000020E61000001211FE45D0B81E404833164D67874640
16140608,1407,92191795,Entire home/apt,,Turin,,Centro - Crocetta,2,0.0,4,1.0,,87.0,,2017-06-29 00:52:17.831441,45.07404,7.682032,0101000020E6100000494DBB9866BA1E40444C89247A894640
4040548,1407,20949617,Entire home/apt,,Turin,,Centro - Crocetta,21,4.5,4,1.0,,91.0,,2017-06-29 00:52:17.828359,45.060793,7.687735,0101000020E61000001C42959A3DC01E40B169A510C8874640
1057520,1407,5824669,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",11,5.0,5,1.0,,93.0,,2017-06-29 00:52:17.825003,45.078084,7.68258,0101000020E61000005E9D6340F6BA1E40A12B11A8FE894640
1290324,1407,7016702,Entire home/apt,,Turin,,Centro - Crocetta,14,4.5,5,2.0,,93.0,,2017-06-29 00:52:17.821989,45.075326,7.680178,0101000020E6100000B2D5E59480B81E40ED444948A4894640
8935106,1407,26936362,Entire home/apt,,Turin,,Centro - Crocetta,27,5.0,4,1.0,,93.0,,2017-06-29 00:52:17.819046,45.066964,7.69125,0101000020E6100000A4703D0AD7C31E403201BF4692884640
13439262,1407,23071566,Entire home/apt,,Turin,,Centro - Crocetta,1,0.0,4,2.0,,87.0,,2017-06-29 00:52:17.816565,45.056243,7.672048,0101000020E61000006C5ED5592DB01E4081D07AF832874640
19221684,1407,134542677,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,0,0.0,4,2.0,,98.0,,2017-06-29 00:52:17.813340,45.030901,7.679674,0101000020E61000001AC40776FCB71E40F4346090F4834640
19236910,1407,122026963,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,3,1.0,,93.0,,2017-06-29 00:52:17.810437,45.060966,7.68965,0101000020E6100000E0BE0E9C33C21E407F15E0BBCD874640
15626585,1407,72462287,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,4,5.0,5,2.0,,103.0,,2017-06-29 00:52:17.807407,45.077327,7.66242,0101000020E610000083DDB06D51A61E40840CE4D9E5894640
19076067,1407,49783038,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,4,1.0,,91.0,,2017-06-29 00:52:17.803756,45.061357,7.691091,0101000020E6100000603DEE5BADC31E40BA30D28BDA874640
6655087,1407,14957177,Entire home/apt,,Turin,,Centro - Crocetta,4,5.0,4,1.0,,87.0,,2017-06-29 00:52:17.800533,45.072074,7.683639,0101000020E6100000A114ADDC0BBC1E402A7288B839894640
9569925,1407,49498772,Entire home/apt,,Turin,,Centro - Crocetta,23,5.0,5,2.0,,103.0,,2017-06-29 00:52:17.796472,45.067288,7.691572,0101000020E610000037514B732BC41E40E5B4A7E49C884640
1072475,1407,1543132,Entire home/apt,,Turin,,Centro - Crocetta,11,4.5,5,1.0,,87.0,,2017-06-29 00:52:15.129403,45.079565,7.67471,0101000020E6100000FB22A12DE7B21E400074982F2F8A4640
2323538,1407,6952821,Entire home/apt,,Turin,,Centro - Crocetta,67,5.0,5,2.0,,91.0,,2017-06-29 00:52:15.125956,45.068336,7.691547,0101000020E6100000709692E524C41E40DA91EA3BBF884640
13383146,1407,26851794,Entire home/apt,,Turin,,San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia,1,0.0,4,2.0,,98.0,,2017-06-29 00:52:15.123127,45.062695,7.698574,0101000020E6100000F7578FFB56CB1E40B54FC76306884640
4176477,1407,3902661,Entire home/apt,,Turin,,Centro - Crocetta,81,4.5,4,1.0,,87.0,,2017-06-29 00:52:15.116535,45.071486,7.683495,0101000020E610000007EBFF1CE6BB1E40990F087426894640
12919841,1407,20030906,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,20,4.5,4,1.0,,91.0,,2017-06-29 00:52:15.113465,45.080822,7.66237,0101000020E6100000F5673F5244A61E400E661360588A4640
9632040,1407,27172741,Entire home/apt,,Turin,,Centro - Crocetta,0,0.0,4,1.0,,87.0,,2017-06-29 00:52:15.110512,45.07499,7.677656,0101000020E6100000B1C05774EBB51E4076C3B64599894640
15801663,1407,94322940,Entire home/apt,,Turin,,Centro - Crocetta,3,5.0,3,2.0,,93.0,,2017-06-29 00:52:15.107296,45.069956,7.691517,0101000020E61000001B834E081DC41E4059147651F4884640
1137721,1407,207382,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",31,4.5,7,2.0,,87.0,,2017-06-29 00:52:15.101825,45.068464,7.700407,0101000020E6100000D28E1B7E37CD1E40077AA86DC3884640
15581184,1407,91285515,Entire home/apt,,Turin,,Centro - Crocetta,3,4.5,6,1.0,,102.0,,2017-06-29 00:52:15.098537,45.063589,7.66368,0101000020E61000008109DCBA9BA71E4053B131AF23884640
3662522,1407,4978175,Entire home/apt,,Turin,,Centro - Crocetta,59,5.0,5,2.0,,93.0,,2017-06-29 00:52:15.095330,45.069897,7.688991,0101000020E61000000EF450DB86C11E40548B8862F2884640
4539872,1407,5157699,Entire home/apt,,Turin,,"Aurora, Vanchiglia - Sassi - Madonna del Pilone",53,5.0,3,1.0,,98.0,,2017-06-29 00:52:15.090299,45.06834,7.715491,0101000020E6100000505436ACA9DC1E401B81785DBF884640
13222341,1407,74186277,Entire home/apt,,Turin,,San Paolo - Cenisia - Pozzo Strada - Cit Turin - Borgata Lesna,3,5.0,5,2.0,,93.0,,2017-06-29 00:52:15.087255,45.074155,7.662753,0101000020E6100000B64DF1B8A8A61E40DDEA39E97D894640
6531983,1407,34163557,Entire home/apt,,Turin,,San Donato - Campidoglio - Parella,12,5.0,4,1.0,,93.0,,2017-06-29 00:52:15.082587,45.081356,7.661017,0101000020E61000006F66F4A3E1A41E40ACAA97DF698A4640
15445748,1407,94322459,Entire home/apt,,Turin,,Centro - Crocetta,5,5.0,2,1.0,,98.0,,2017-06-29 00:52:15.070519,45.067228,7.685877,0101000020E61000007A50508A56BE1E4010B056ED9A884640
