room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
3848403,1366,17695964,Entire home/apt,,Florence,,Centro Storico,5,4.5,2,1.0,,32.0,,2017-06-23 06:31:21.824831,43.769053,11.24815,0101000020E61000003B014D840D7F264002F2255470E24540
11469706,1366,60343291,Entire home/apt,,Florence,,Rifredi,31,4.5,2,1.0,,35.0,,2017-06-23 06:31:19.918874,43.797523,11.189753,0101000020E6100000C2A2224E276126406667D13B15E64540
15226391,1366,15551688,Entire home/apt,,Florence,,Gavinana-Galluzzo,6,4.5,2,1.0,,40.0,,2017-06-23 06:31:19.880582,43.747729,11.234722,0101000020E6100000AD4D637B2D782640A9A27895B5DF4540
12399208,1366,13128762,Entire home/apt,,Florence,,Centro Storico,34,4.5,3,1.0,,40.0,,2017-06-23 06:31:17.450641,43.765531,11.247667,0101000020E6100000CC988235CE7E26407F8978EBFCE14540
128907,1366,636702,Entire home/apt,,Florence,,Gavinana-Galluzzo,91,4.5,4,2.0,,40.0,,2017-06-23 06:31:17.447795,43.748312,11.235606,0101000020E6100000967B8159A1782640289A07B0C8DF4540
5753812,1366,21389140,Entire home/apt,,Florence,,Centro Storico,126,5.0,4,2.0,,35.0,,2017-06-23 06:31:17.439688,43.776068,11.254246,0101000020E610000013471E882C8226406FBC3B3256E34540
7588793,1366,6129220,Entire home/apt,,Florence,,Gavinana-Galluzzo,2,0.0,16,8.0,,1705.0,,2017-06-23 06:31:12.899225,43.745107,11.239778,0101000020E6100000BF99982EC47A2640A5828AAA5FDF4540
18894444,1366,28238163,Entire home/apt,,Florence,,Gavinana-Galluzzo,0,0.0,16,8.0,,2656.0,,2017-06-23 06:31:12.893646,43.746473,11.239233,0101000020E6100000793F6EBF7C7A26406B2C616D8CDF4540
7163950,1366,14232488,Entire home/apt,,Florence,,Gavinana-Galluzzo,0,0.0,5,4.0,,1958.0,,2017-06-23 06:31:12.890132,43.749564,11.28318,0101000020E610000037C30DF8FC902640252191B6F1DF4540
12395011,1366,1974968,Entire home/apt,,Florence,,Rifredi,0,0.0,16,7.0,,3456.0,,2017-06-23 06:31:12.886979,43.810961,11.256456,0101000020E6100000D8B969334E8326406DAAEE91CDE74540
19320906,1366,3796784,Entire home/apt,,Florence,,Centro Storico,0,0.0,16,9.0,,2073.0,,2017-06-23 06:31:12.884416,43.769312,11.253552,0101000020E6100000B9AB5791D1812640CE35CCD078E24540
17470937,1366,118330082,Entire home/apt,,Florence,,Centro Storico,0,0.0,8,4.0,,2073.0,,2017-06-23 06:31:12.880784,43.768576,11.264394,0101000020E61000006A847EA65E872640C93EC8B260E24540
5603314,1366,28238163,Entire home/apt,,Florence,,Gavinana-Galluzzo,0,0.0,8,4.0,,1280.0,,2017-06-23 06:31:08.601885,43.744939,11.242319,0101000020E61000001B66683C117C2640EA4141295ADF4540
5602947,1366,28238163,Entire home/apt,,Florence,,Rifredi,0,0.0,6,3.0,,1529.0,,2017-06-23 06:31:08.598517,43.805133,11.244424,0101000020E61000000BB77C24257D264016F71F990EE74540
5614976,1366,28238163,Entire home/apt,,Florence,,Isolotto- Legnaia,0,0.0,10,4.0,,1177.0,,2017-06-23 06:31:08.594922,43.778316,11.197663,0101000020E61000002D42B115346526400DFAD2DB9FE34540
17132966,1366,12628055,Entire home/apt,,Florence,,Centro Storico,0,0.0,11,5.0,,1152.0,,2017-06-23 06:31:08.592109,43.769619,11.254434,0101000020E61000001EFB592C45822640ABB019E082E24540
10410611,1366,17184998,Entire home/apt,,Florence,,Centro Storico,0,0.0,8,3.0,,1498.0,,2017-06-23 06:31:08.589182,43.766055,11.25009,0101000020E6100000001DE6CB0B802640F9F719170EE24540
4655090,1366,7564845,Entire home/apt,,Florence,,Centro Storico,6,4.5,10,5.0,,1267.0,,2017-06-23 06:31:08.585797,43.758829,11.260323,0101000020E610000010CB660E49852640D120054F21E14540
5560197,1366,28238163,Entire home/apt,,Florence,,Rifredi,0,0.0,12,6.0,,1529.0,,2017-06-23 06:31:08.575286,43.798383,11.214868,0101000020E6100000F2E9B12D036E26405857056A31E64540
6131603,1366,24864399,Entire home/apt,,Florence,,Centro Storico,0,0.0,16,9.0,,1515.0,,2017-06-23 06:31:08.571729,43.768519,11.255648,0101000020E61000005C936E4BE482264064ADA1D45EE24540
11690961,1366,15960426,Entire home/apt,,Florence,,Gavinana-Galluzzo,10,5.0,16,8.0,,1267.0,,2017-06-23 06:31:08.569178,43.748926,11.258939,0101000020E6100000615111A793842640E28FA2CEDCDF4540
74875,1366,318416,Entire home/apt,,Florence,,Rifredi,3,3.0,16,7.0,,1382.0,,2017-06-23 06:31:08.561475,43.794954,11.249971,0101000020E610000097E5EB32FC7F264085E97B0DC1E54540
15800884,1366,102234817,Entire home/apt,,Florence,,Centro Storico,0,0.0,10,5.0,,1037.0,,2017-06-23 06:31:08.554743,43.772546,11.266473,0101000020E6100000B58828266F882640EB538EC9E2E24540
17659328,1366,35467334,Entire home/apt,,Florence,,Centro Storico,1,0.0,4,2.0,,1428.0,,2017-06-23 06:31:08.551706,43.770362,11.255943,0101000020E6100000BF47FDF50A832640630AD6389BE24540
17080605,1366,7564845,Entire home/apt,,Florence,,Campo di Marte,0,0.0,16,6.0,,1095.0,,2017-06-23 06:31:08.548647,43.784203,11.265663,0101000020E6100000B68311FB0488264069368FC360E44540
19186875,1366,96147281,Entire home/apt,,Florence,,Centro Storico,0,0.0,4,1.0,,1151.0,,2017-06-23 06:31:08.545939,43.779395,11.239549,0101000020E61000003A94A12AA67A26403DD52137C3E34540
13736186,1366,28546358,Entire home/apt,,Florence,,Rifredi,0,0.0,16,7.0,,1151.0,,2017-06-23 06:31:08.542933,43.788283,11.251154,0101000020E6100000E884D04197802640137F1475E6E44540
16743998,1366,111067049,Entire home/apt,,Florence,,Centro Storico,2,0.0,7,3.0,,1308.0,,2017-06-23 06:31:08.539425,43.768463,11.256703,0101000020E6100000F7915B936E832640D097DEFE5CE24540
10409754,1366,17184998,Entire home/apt,,Florence,,Centro Storico,0,0.0,4,1.0,,922.0,,2017-06-23 06:31:05.980947,43.76722,11.250944,0101000020E61000003E4162BB7B802640276BD44334E24540
